locnumber;standyear;rotation;clone;repetition;shoots;dbh1;d0.1 1;dbh2;d0.1 2;dbh3;d0.1 3;dbh4;d0.1 4;dbh5;d0.1 5;dbh6;d0.1 6;dbh7;d0.1 7;dbh8;d0.1 8;dbh9;d0.1 9;dbh10;d0.1 10;dbh11;d0.1 11;dbh12;dbh13;dbh14;dbh15;height;l 1;l 2;l 3;l 4;l 5;l 6;l 7;l 8;l 9;l 10;l 11;l 12;l 13;remark;location;acqdate;treenumber
37;2;1;4;2;2;16;30;30;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;53
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;54
37;2;1;4;2;2;17;24;6;9;;;;;;;;;;;;;;;;;;;;;;;;42,1;49,1;;;;;;;;;;;;;;20091110;55
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;56
37;2;1;4;2;2;15;22;7;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;57
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;58
37;2;1;4;2;2;31;42;21;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;59
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;60
37;2;1;4;2;3;26;35;27;39;16;28;;;;;;;;;;;;;;;;;;;;;;49;50;42;;;;;;;;;;;;;20091110;61
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;62
37;2;1;4;2;11;28;33;12;14;5;10;7;9;12;17;7;13;11;16;5;7;2;;2;;5;;;;;;;;;;;;;;;;;;;;;;20091110;63
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;64
37;2;1;4;2;2;21;27;21;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;65
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;66
37;2;1;4;2;4;27;35;5;;2;;3;;;;;;;;;;;;;;;;;;;;;51;16,5;13,5;13,5;12,5;;;;;;;;;;;20091110;67
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;68
37;2;1;4;2;2;27;37;16;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;69
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;70
37;2;1;4;2;2;22;30;22;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;71
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;72
37;2;1;4;2;2;22;28;20;28;;;;;;;;;;;;;;;;;;;;;;;;49,1;48,2;;;;;;;;;;;;;;20091110;73
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;74
37;2;1;4;2;4;30;36;26;38;12;20;9;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;75
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;76
37;2;1;4;2;4;27;37;23;32;8;20;7;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;77
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;78
37;2;1;4;2;2;19;27;17;27;;;;;;;;;;;;;;;;;;;;;;;;41;42,8;;;;;;;;;;;;;;20091110;79
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;80
37;2;1;4;2;2;26;35;27;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;81
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;82
37;2;1;4;2;2;27;37;24;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;83
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;84
37;2;1;4;2;2;24;33;21;29;;;;;;;;;;;;;;;;;;;;;;;;41;41;;;;;;;;;;;;;;20091110;85
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;86
37;2;1;4;2;2;24;33;23;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;87
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;88
37;2;1;4;2;2;29;40;31;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;89
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;90
37;2;1;4;2;2;27;40;27;40;;;;;;;;;;;;;;;;;;;;;;;;54,2;50,6;;;;;;;;;;;;;;20091110;91
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;92
37;2;1;4;2;2;35;27;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;93
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;94
37;2;1;4;2;2;27;36;32;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;95
37;2;1;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;96
37;2;1;5;2;4;21;26;24;29;14;17;5;;;;;;;;;;;;;;;;;;;;;54;54;47,9;16,5;;;;;;;;;;;;20091110;49
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;50
37;2;1;5;2;2;24;29;20;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;51
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;52
37;2;1;5;2;2;18;23;20;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;53
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;54
37;2;1;5;2;1;28;36;;;;;;;;;;;;;;;;;;;;;;;;;;36;;;;;;;;;;;;;;;20091110;55
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;56
37;2;1;5;2;1;29;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;57
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;58
37;2;1;5;2;1;21;30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;59
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;60
37;2;1;5;2;3;17;24;12;20;3;;;;;;;;;;;;;;;;;;;;;;;47,8;39,4;16,5;;;;;;;;;;;;;20091110;61
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;62
37;2;1;5;2;1;20;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;63
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;64
37;2;1;5;2;3;27;35;22;29;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;65
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;66
37;2;1;5;2;1;15;20;;;;;;;;;;;;;;;;;;;;;;;;;;42,9;;;;;;;;;;;;;;;20091110;67
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;68
37;2;1;5;2;1;11;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;69
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;70
37;2;1;5;2;2;19;26;13;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;71
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;72
37;2;1;5;2;3;22;31;19;26;14;17;;;;;;;;;;;;;;;;;;;;;;40,2;44;50,4;;;;;;;;;;;;;20091110;73
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;74
37;2;1;5;2;1;26;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;75
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;76
37;2;1;5;2;1;26;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;77
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;78
37;2;1;5;2;5;20;31;17;25;9;11;10;13;12;25;;;;;;;;;;;;;;;;;;51,7;44;42,4;36,1;39,8;;;;;;;;;;;20091110;79
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;80
37;2;1;5;2;1;21;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;81
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;82
37;2;1;5;2;2;19;24;19;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;83
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;84
37;2;1;5;2;2;14;21;7;10;;;;;;;;;;;;;;;;;;;;;;;;44,8;28,2;;;;;;;;;;;;;;20091110;85
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;86
37;2;1;5;2;2;10;13;4;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;87
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;88
37;2;1;5;2;2;19;24;15;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;89
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;90
37;2;1;5;2;2;26;32;20;25;;;;;;;;;;;;;;;;;;;;;;;;53,4;52,9;;;;;;;;;;;;;;20091110;91
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;92
37;2;1;5;2;2;20;26;18;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;93
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;94
37;2;1;5;2;2;20;25;17;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;95
37;2;1;5;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;96
37;2;1;1;3;1;19;30;;;;;;;;;;;;;;;;;;;;;;;;;;35;;;;;;;;;;;;;;;20091110;97
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;98
37;2;1;1;3;1;24;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;99
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;100
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;101
37;2;1;1;3;1;25;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;102
37;2;1;1;3;1;25;35;;;;;;;;;;;;;;;;;;;;;;;;;;40;;;;;;;;;;;;;;;20091110;103
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;104
37;2;1;1;3;2;21;32;7;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;105
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;106
37;2;1;1;3;1;20;29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;107
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;108
37;2;1;1;3;2;22;30;16;22;;;;;;;;;;;;;;;;;;;;;;;;45;30;;;;;;;;;;;;;;20091110;109
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;110
37;2;1;1;3;1;25;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;111
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;112
37;2;1;1;3;2;30;42;20;26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;113
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;114
37;2;1;1;3;2;15;30;5;;;;;;;;;;;;;;;;;;;;;;;;;33;9,5;;;;;;;;;;;;;;20091110;115
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;116
37;2;1;1;3;2;13;26;7;15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;117
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;118
37;2;1;1;3;1;20;32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;119
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;120
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;121
37;2;1;1;3;1;21;30;;;;;;;;;;;;;;;;;;;;;;;;;;35;;;;;;;;;;;;;;;20091110;122
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;123
37;2;1;1;3;1;27;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;124
37;2;1;1;3;1;32;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;125
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;126
37;2;1;1;3;1;24;35;;;;;;;;;;;;;;;;;;;;;;;;;;40;;;;;;;;;;;;;;;20091110;127
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;128
37;2;1;1;3;1;21;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;129
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;130
37;2;1;1;3;2;19;30;11;21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;131
37;2;1;1;3;1;30;46;;;;;;;;;;;;;;;;;;;;;;;;;;40;;;;;;;;;;;;;;;20091110;132
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;133
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;134
37;2;1;1;3;1;26;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;135
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;136
37;2;1;1;3;1;25;37;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;137
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;138
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;139
37;2;1;1;3;3;12;22;11;24;6;11;;;;;;;;;;;;;;;;;;;;;;34;30;15;;;;;;;;;;;;;20091110;140
37;2;1;1;3;1;22;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;141
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;142
37;2;1;1;3;1;28;40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;143
37;2;1;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;144
37;2;1;2;3;1;7;12;;;;;;;;;;;;;;;;;;;;;;;;;;18,5;;;;;;;;;;;;;;;20091110;97
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;98
37;2;1;2;3;1;6;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;99
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;100
37;2;1;2;3;1;6;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;101
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;102
37;2;1;2;3;1;12;21;;;;;;;;;;;;;;;;;;;;;;;;;;31;;;;;;;;;;;;;;;20091110;103
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;104
37;2;1;2;3;1;26;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;105
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;106
37;2;1;2;3;1;26;41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;107
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;108
37;2;1;2;3;1;23;31;;;;;;;;;;;;;;;;;;;;;;;;;;35;;;;;;;;;;;;;;;20091110;109
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;110
37;2;1;2;3;1;35;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;111
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;112
37;2;1;2;3;1;30;45;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;113
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;114
37;2;1;2;3;1;7;12;;;;;;;;;;;;;;;;;;;;;;;;;;14,5;;;;;;;;;;;;;;;20091110;115
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;116
37;2;1;2;3;1;3;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;117
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;118
37;2;1;2;3;1;12;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;119
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;120
37;2;1;2;3;3;24;40;10;20;6;11;;;;;;;;;;;;;;;;;;;;;;40;25;19,5;;;;;;;;;;;;;20091110;121
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;122
37;2;1;2;3;1;7;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;123
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;124
37;2;1;2;3;4;22;37;4;12;4;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;125
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;126
37;2;1;2;3;1;31;43;;;;;;;;;;;;;;;;;;;;;;;;;;46;;;;;;;;;;;;;;;20091110;127
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;128
37;2;1;2;3;2;13;27;7;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;129
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;130
37;2;1;2;3;1;2;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;131
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;132
37;2;1;2;3;1;1;13;;;;;;;;;;;;;;;;;;;;;;;;;;23,5;;;;;;;;;;;;;;;20091110;133
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;134
37;2;1;2;3;1;3;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;135
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;136
37;2;1;2;3;5;26;39;6;10;10;;2;;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;137
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;138
37;2;1;2;3;1;2;8;;;;;;;;;;;;;;;;;;;;;;;;;;14,5;;;;;;;;;;;;;;;20091110;139
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;140
37;2;1;2;3;1;35;44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;141
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;142
37;2;1;2;3;1;10;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;143
37;2;1;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;144
37;2;1;3;3;2;37;50;5;11;;;;;;;;;;;;;;;;;;;;;;;;48;19;;;;;;;;;;;;;;20091110;97
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;98
37;2;1;3;3;1;24;33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;99
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;100
37;2;1;3;3;3;23;24;20;34;9;14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;101
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;102
37;2;1;3;3;1;25;32;;;;;;;;;;;;;;;;;;;;;;;;;;35;;;;;;;;;;;;;;;20091110;103
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;104
37;2;1;3;3;1;22;27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;105
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;106
37;2;1;3;3;1;17;24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;107
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;108
37;2;1;3;3;1;13;21;;;;;;;;;;;;;;;;;;;;;;;;;;31;;;;;;;;;;;;;;;20091110;109
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;110
37;2;1;3;3;1;34;46;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;111
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;112
37;2;1;3;3;2;33;46;14;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;113
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;114
37;2;1;3;3;1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;20,5;;;;;;;;;;;;;oberer Teil abgestorben;;20091110;115
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;116
37;2;1;3;3;2;21;28;25;35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;117
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;118
37;2;1;3;3;1;37;47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;119
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;120
37;2;1;3;3;1;6;13;;;;;;;;;;;;;;;;;;;;;;;;;;22;;;;;;;;;;;;;;;20091110;121
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;122
37;2;1;3;3;1;21;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;123
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;124
37;2;1;3;3;1;31;43;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;125
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;126
37;2;1;3;3;1;32;41;;;;;;;;;;;;;;;;;;;;;;;;;;49;;;;;;;;;;;;;;;20091110;127
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;128
37;2;1;3;3;1;44;52;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;129
37;2;1;3;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20091110;130
